#  file: fmRawProjectAuthors2013-Sep.txt
#  package: fmProjectData
#  description of file/package:
#
#  This package includes raw data files from our database of Freshmeat project 
#  information generated from the list of projects gathered in Sep of 2013
#
#  Raw data was inserted into database by running the scripts:
#  scraper.pl and url_resolver.pl on the RDF files provided by Freshmeat. Get 
#  these files like this:
#  curl -O http://download.freshmeat.net/backend/fm-projects.rdf.bz2
#
#  Scripts & raw data available at http://flossmole.org
#  Scripts written by Megan Squire and contributed to the FLOSSmole project
#
#  This data is free and available for any use (afterall we just spidered it ;).
#  We do however request that those using the data in any published form provide 
#  a citation to: FLOSSmole Project (2004-2013) 
#  The project is available at: http://flossmole.org
#
#  SELECT fp.project_id, fp.projectname_short, fpa.author_name, fpa.author_role 
#  FROM `fm_project_authors` fpa, fm_projects fp 
#  WHERE fp.datasource_id=387
#  AND fpa.datasource_id=387
#  AND fpa.project_id = fp.project_id
#  ORDER BY fp.project_id
#
#  datasource_id = 387 is the Sep 2013 run on freshmeat.
project_id	projectname_short	author_name	author_role
1445	comscan    	god_of_pain	Owner
1447	condor    	Erik Paulson	Owner
1451	config    	mws	Owner
1452	configdig    	James Tillman	Owner
1453	configppp    	MikeDawg	Owner
1454	configuration    	Christian Queinnec	Owner
1463	conquest    	Jon Trulson	Owner
1464	cons    	Steven Knight	Owner
1465	conserver    	Bryan Stansell	Owner
1475	controlfreak    	swizin	Owner
1477	cook    	Peter Miller	Owner
1483	coraltreelibraryset    	baboon	Owner
1489	corelinux++    	Frank V. Castellucci	Owner
1490	libclfw    	Frank V. Castellucci	Owner
1491	libclfll++    	Frank V. Castellucci	Owner
1495	cosa    	Yenya	Owner
1500	countrycodes    	Diego Grigna	Owner
1501	courier    	Sam Varshavchik	Owner
1502	courier-imap    	Sam Varshavchik	Owner
1505	coyotelinux    	Joshua Jackson	Owner
1507	cpipe    	Harald Kirsch	Owner
1509	cpp1    	Folkert van Heusden	Owner
1512	cpscan    	vidarlo	Owner
1512	cpscan    	Eliran	Translator (Hebrewish)
1515	cpuid    	Phil Karn	Owner
1521	crank    	Matthew Russell	Owner
1523	crk    	Robert M. Stockmann	Owner
1525	crc-files    	god_of_pain	Owner
1530	scoreboard    	lsetia	Owner
1538	cross-cgi    	Crossfire	Owner
1540	lxr    	Bluezap	Owner
1541	crossfire    	Rick Tanner	Admin
1541	crossfire    	Bob Tanner	Owner
1544	crosswordsforlinux    	Manuel Gutierrez Algaba	Owner
1548	cruft    	thegrendel	Owner
1550	crypt    	Christoph	Owner
1551	cryptrijndael    	Rafael 'Dido' Sevilla	Owner
1555	cryptopp    	Wei Dai	Owner
1556	cryptogrampuzzletool    	Jeff Edwards	Owner
1557	cryptopadsplicer    	Boris Wesslowski	Owner
1559	crystalspace    	Jorrit Tyberghein	Owner
1566	csnes9x    	JoelG	Owner
1568	css-cameronsimpsonsscripts    	Cameron Simpson	Owner
1569	cssc    	James Youngman	Owner
1574	csv2png    	Dr. Simon J. Melhuish	Owner
1583	ctgui    	baboon	Owner
1585	cthuga-l    	Zaph	Owner
1588	cthumb    	cpg	Owner
1589	ctk-adm-dns-chroot    	Cyril Bouthors	Owner
1590	ctk-cgi-chkurl    	Cyril Bouthors	Owner
1591	ctk-nettools    	Cyril Bouthors	Owner
1593	ctm_pl    	Axel Beckert	Owner
1594	ctnet    	A.J. Weber	Owner
1596	ctrlxmms    	Robin Smidsrød	Owner
1597	ctsim    	Kevin Rosenberg	Owner
1599	ctwm    	Richard Levitte	Owner
1600	cucipop    	Stephen R. van den Berg	Owner
1603	pam_cuecat    	Steven Lawrance	Owner
1612	curl    	Daniel Stenberg	Owner
1622	cutthecrap    	costas	Owner
1629	cvsmanualtranslationproject    	kama	Owner
1633	cvs-nserver    	Alexey Mahotkin	Owner
1635	cvs2html    	Peter Toft	Owner
1637	cvschk    	Peter Toft	Owner
1638	cvsd    	Arthur	Owner
1641	cvsmail    	Fred	Owner
1642	cvsq    	Vaclav Slavik	Owner
1643	cvsstat    	Peter Toft	Owner
1644	cvssuck    	Dagobert Michelsen	Project Manager
1645	cvsup    	Dagobert Michelsen	Owner
1646	cvsweb    	Jonathan Noack	Owner
1650	cxmon    	Christian Bauer	Owner
1651	cxref    	amb	Owner
1659	cycas    	Wolfgang Weidner	Owner
1662	cygwin    	cgf	Owner
1663	worldforgecyphesis    	Alistair Riddoch	Owner
1667	cyrprint    	Constantine Gavrilov	Owner
1668	cyrusimapserver    	Rev. Adam Tauno Williams	Project Manager
1669	cyrussasl    	imipak	Project Manager
1671	cyrus-imapd-configfiles    	David M. Zendzian	Owner
1673	cyrus-sasl-mysqlpatch    	David M. Zendzian	Owner
1679	dact    	rkeene	Owner
1680	daemon    	raf	Owner
1681	daemontools    	Dagobert Michelsen	Owner
1683	dailystrips    	Andrew Medico	Owner
1684	daive    	DaveSource	Owner
1687	dancer    	Elmar Hoffmann	Developer
1687	dancer    	Daniel Stenberg	Owner
1688	dansguardian    	Daniel Barron	Owner
1689	dante    	karls	Owner
1691	dap    	Tich	Owner
1692	daphne    	Matt Ownby	Owner
1696	darkfireircd    	dave	Owner
1697	darkice    	Ákos Maróy	Owner
1697	darkice    	rafael2k	Owner
1699	darwersi    	oa	Owner
1702	dasho-pro    	PreEmptive Solutions	Owner
1703	ddd    	Andreas Zeller	Owner
1706	dataaddressstandardizeperlmodule    	Gregor N. Purdy, Sr.	Owner
1707	datalocations    	Steffen Beyer	Owner
1709	webman    	Glen Stewart	Owner
1710	dtl    	corwinjoy	Owner
1711	databrowser    	Paul Bemowski	Owner
1713	datalinklibrary    	David Fries	Owner
1714	datamanager    	richi	Owner
1715	datasphere    	Gerrit Hiddink	Owner
1717	datecalc    	Steffen Beyer	Owner
1718	datepcalc    	Steffen Beyer	Owner
1722	date_calc    	Monte Ohrt	Owner
1723	davegnukem    	Evil Mr Henry	Owner
1727	daydream    	Hannu Lyytinen	Owner
1729	dbprism    	Marcelo F. Ochoa	Owner
1733	db4o    	Carl Rosenberger	Owner
1734	dbappgen    	Andrew Maltsev	Owner
1735	dbacompanion    	dbacomp	Owner
1742	dbf2pos    	Zbigniew Michal Kempczynski	Owner
1750	dbixpassword    	Brian Aker	Owner
1753	dbmail    	Eelco van Beek	Project admin
1755	dbmedit    	James Marshall	Owner
1756	dbmetrix    	dbug	Owner
1758	dbox    	Daniel Kroening	Owner
1762	dbtcp    	flatline	Owner
1764	dbvisualizer    	Roger Bjärevall	Owner
1766	xindice    	The dbXML Group	Owner
1767	db_browser    	Chris Hardie	Owner
1768	dc1000    	Fredrik Roubert	Owner
1771	dcalc    	Bob Hepple	Owner
1774	dcd    	David E. Smith	Owner
1776	dclock    	R. Timothy Edwards	Owner
1777	ddclient    	wimpunk	Owner
1786	deadftp    	Brandon Lees	Owner
1789	deadmansredirect    	riddley	Owner
1794	debian    	Gürkan	Owner
1795	deborphan    	Peter Palfrader (Weasel)	Owner
1795	deborphan    	Carsten Hey	Owner
1796	debris    	Daniel Kroening	Owner
1799	decnetforlinux    	Patrick Caulfield	Owner
1807	defendguin    	Bill Kendrick, New Breed Software	Owner
1810	defx    	Franco Catrin L.	Owner
1815	delay    	Tom Rothamel	Owner
1816	delegate    	DeleGateAuthor	Owner
1817	deliver    	Chip Salzenberg	Owner
1818	deltamud    	Mike	Owner
1821	demolization    	Octol	Owner
1824	dents    	Johannes Erdfelt	Owner
1826	depot    	Michael Wojciechowski	Owner
1827	depui    	deleveld	Owner
1829	dert    	Danny Backx	Owner
1831	designcpn    	Mat Farrington	Project Manager
1835	deskroot    	cintaks	Owner
1840	deutex    	André Majorel	Owner
1841	develmodlist    	Randy J. Ray	Owner
1847	dfm    	Achim Kaiser	Owner
1850	dgensdl    	Bertrand Janin	Past Maintainer (2007-2011)
1850	dgensdl    	maz	Maintainer
1852	dgssearch    	James Sella	Owner
1856	dhcp-dns    	Kazin	Owner
1857	dhcpcd    	Roy Marples	Owner
1863	dhsd    	Andrew Williams	Owner
1868	dia    	Lars Clausen	Owner
1869	dia2code    	Javier O'Hara	Owner
1871	diablobot    	dave	Owner
1872	diacanvas    	Arjan Molenaar	Owner
1876	diald    	Mike Jagdis	Owner
1878	diald-top    	Beirdo	Owner
1888	dieresisnewsboy    	Gee	Owner
1889	dietlibc    	Felix von Leitner	Owner
1895	digicam    	timecop	Owner
1900	digitaldj    	Mike Oliphant	Owner
1901	digitemp    	Brian C. Lane	Owner
1904	dime    	Lars J	Owner
1909	ding    	Frank Richter	Owner
1910	dino    	CodingFrenzy	Owner
1911	dinotrace    	Wilson Snyder	Owner
1913	diogenes    	Peter Heslin	Owner
1917	dircproxy    	bear	Coder
1917	dircproxy    	W8TVI	Contributor
1917	dircproxy    	Francois Harvey	Owner
1923	dirlist    	Steven Lawrance	Owner
1925	directorysynchronizer    	vincent_delft	Owner
1929	disc-cover    	Jano van Hemert	Owner
1930	discdb    	Rodrigo Damazio	Owner
1935	dispair    	Daniel Stenberg	Owner
1936	display    	turbobugster	Owner
1937	displayghostscript    	Adam Fedor	Owner
1940	dlife    	Richard Jones	Owner
1944	dnetc    	Jeff Lawson	Owner
1947	ditdah    	gyp	Owner
1951	divine    	Felix von Leitner	Owner
1963	dkftpbench    	Dan Kegel	Owner
1964	dkimap    	Daniel Kroening	Owner
1965	dlc    	Martin Reinecke	Owner
1967	dldialog    	Harald Hoyer	Owner
1969	dlkern    	Darxus	Owner
1971	dmalloc    	e090	Owner
1974	dmcat    	binaryfeed	Owner
1977	dmx4linux    	doj	Owner
1981	dnews    	Gianluigi Salerno	Owner
1984	dnrd    	Natanael Copa	Maintainer
1984	dnrd    	Brad Garcia	Owner
1985	dnsclassforphp    	Eric Kilfoil	Owner
1987	dnscvsutil    	Tv	Owner
1988	dnshack_pl    	Kazin	Owner
1989	dnsjava    	bwelling	Owner
1991	dnsmasq    	Simon Kelley	Owner
1994	walker    	Simon Josefsson	Owner
1996	dnsutl    	Peter Miller	Owner
2000	dobackup_pl    	Ian E. Morgan	Owner
2000	dobackup_pl    	Robert Hardy	Co-Author
2001	doblet    	Mark Hooijkaas	Owner
2003	docbook2x    	Steve Cheng	Owner
2004	docbuilder    	itools	Owner
2007	docman    	Dobrica Pavlinusic	Owner
2010	dogdataorganizer    	Pirmin Kalberer	Owner
2013	dolt    	David Dorward	Owner
2016	doomlegacy    	Metzgermeister	Owner
2018	dopewars    	Ben Webb	Owner
2019	doekaki    	Dormando	Owner
2023	dot_conf    	Lukas Schröder	Owner
2026	doublechocolatte    	Michael Dean	Owner
2027	linklist    	Carl J. Nobile	Owner
2028	downloadslave    	Christian Ordig	Owner
2032	doxygen    	Dimitri van Heesch	Owner
2037	dpkg    	jeff covey	Owner
2039	dproxy    	Matty	Owner
2042	drgeo    	Hilaire Fernandes	Project Manager
2046	dragonlinux    	Hagabard	Owner
2050	drbd    	Nuno Tavares	Owner
2052	dreambot    	spectre	Owner
2053	dreams    	Jorrit Tyberghein	Owner
2058	racket    	Eli Barzilay	Owner
2059	drsync    	dLux (Balázs Szabó)	Owner
2060	drumpatterns    	Gilles LAMIRAL	Owner
2062	drupal    	deekayen	Project Manager
2062	drupal    	Gerhard Killesreiter	Contributor
2062	drupal    	bsdunx	Contributor
2064	ds3    	Vladimir Michl	Owner
2065	dsd    	Anders Møller	Owner
2067	dsmltools    	Gervase Markham	Owner
2068	dsniff    	dugsong	Owner
2070	dsproxy    	NightWriter	Owner
2071	dspspy    	Harka Gy&#337;z&#337;	Owner
2074	dtdc    	Mathias Hasselmann	Owner
2075	dtd2latex    	Ed Avis	Owner
2088	duhdraw    	Walt Stoneburner	Owner
2088	duhdraw    	Pekka Enberg	Maintainer
2091	dumprestore    	Stelian Pop	Owner
2092	dumpmpeg    	David Hedbor	Owner
2094	dune    	Baris	Owner
2096	dupmerge    	Phil Karn	Owner
2100	dvbnrc    	Lukas Loesche	Owner
2101	dvddb    	James Gurney	Owner
2106	dvgrab    	Arne Schirmacher	Owner
2111	dxflib    	Andrew Mustun	Owner
2112	dxpc    	Brian Pane	Owner
2113	dxspiderdxcluster    	Dirk Koopman G1TLH	Owner
2115	dyn-dns-bind8    	Scott Dier	Owner
2119	dprobes    	IBM Linux Technology Center	Owner
2121	dynamics-hutmobileip    	Tom Weckström	Owner
2124	dyndb    	Uwe Ohse	Owner
2128	dynfwforipchains    	Marcus Schopen	Owner
2135	ereminders    	Glen Stewart	Owner
2135	ereminders    	Nino	Developer
2138	ecell    	Koichi Takahashi	Owner
2143	e-forecast    	Xink	Owner
2145	e-leds    	TiaZzz	Owner
2146	e-logmonitor    	Bart Cichosz	Owner
2153	e-squirt    	Jean Tourrilhes	Owner
2158	e-xmms    	Phil Warner	Owner
2162	e2plug    	Frederick Heckel	Owner
2164	e3    	kleine	Owner
2165	e4graph    	jyl at mod3.net	Owner
2167	e93    	Todd Squires	Owner
2171	eapsampler    	alany	Owner
2173	easter    	Antonio Luque Estepa	Owner
2186	ibodbc    	Martin	Owner
2187	easysoftjdbc-odbcbridge    	Martin	Project Manager
2189	easysoftsqlengine    	Martin	Project Manager
2196	ebison    	Gre.g	Owner
2197	ebola    	Paul L Daniels	Owner
2200	ec64    	Karsten Scheibler	Owner
2201	ecam    	eric richardson	Owner
2202	ecasound    	Kai Vehmanen	Owner
2203	ecawave    	Kai Vehmanen	Owner
2205	eccview    	I. Wronsky	Owner
2209	echominemuse    	Chris Chen	Owner
2211	ecli    	Paul G. Crismer	Owner
2213	emirror    	Martin Preishuber	Owner
2214	ecliptroaster    	Martin Preishuber	Owner
2216	ecliptsshshell    	Martin Preishuber	Owner
2217	ecology-howto    	Werner Heuser	Owner
2218	ecomreadyeshop    	Ecomready	Owner
2219	econtent    	Sandra Cann	Owner
2220	ecos    	Alex Schuilenburg	Owner
2221	e-db    	Cleto Pescia	Owner
2224	eddie    	Mickaël Rémond	Owner
2229	edx    	Prowler Team	Owner
2236	efone    	Krzysztof Dabrowski	Owner
2237	eforum    	Sandra Cann	Owner
2247	eggdrop    	simple	Owner
2250	eglade    	Dan Elphick	Owner
2251	ego    	Helmut	Owner
2256	egtk    	richieb	Owner
2258	ehnt    	nikw	Owner
2262	eiffelfox    	Darren Hiebert	Owner
2264	eights    	Dylan X. Kelly	Owner
2265	ejbwizard    	Tim Holloway	Owner
2266	eject    	Jeff Tranter	Owner
2267	elcid    	sporadic	Owner
2270	plauncher    	David Bilbey	Owner
2274	electric    	Steven M. Rubin	Owner
2278	electricsheep    	Scott Draves	Owner
2281	elfkickers    	Brian Raiter	Owner
2283	elfvector    	John Reiser	Owner
2284	elizatalk    	C}{0JiN	Owner
2287	elm    	Bill Pemberton	Owner
2288	elm2mutt    	Jano van Hemert	Owner
2295	elysianfields    	Alex Turner	Owner
2297	jdee    	Paul Kinnucan	Owner
2300	emailaddressvalidationcomponent    	Manuel Lemos	Owner
2301	emailsecuritythroughprocmail    	John Hardin	Owner
2302	email2sms    	Adam Spiers	Owner
2303	emailscan    	Shagster	Owner
2305	embutils    	Felix von Leitner	Owner
2307	emelfm    	emel	Owner
2313	emlog    	Jeremy Elson	Owner
2316	empegify    	Ask Bjørn Hansen	Owner
2320	emptytree-seedy    	Gavin	Owner
2325	enbd    	Peter T. Breuer	Owner
2326	enbug    	Leon Brooks	Owner
2327	encompass    	Rodney Dawes	Owner
2328	encrypt    	Suso Banderas	Owner
2330	endymionmailman    	Endymion Corporation	Owner
2331	energymech    	proton	Owner
2331	energymech    	MadCamel	Developer
2336	enjoympeg    	Dieter Mittelmaier	Owner
2338	enlightenment    	The Rasterman	Owner
2338	enlightenment    	tkd	release management & annoucements
2341	enrusdictionarytools    	Stas Angler	Owner
2344	enscriptconfig    	Ethan Gold	Owner
2350	envarray    	Gregor N. Purdy, Sr.	Owner
2355	enzyme    	Clark	Owner
2357	eo    	Juan J. Merelo	Owner
2359	epd2svg    	SANFACE Software	Owner
2367	epiwm    	mulot	Owner
2368	epkg    	Mark D. Roth	Owner
2370	epm    	Michael Sweet	Owner
2372	eportal    	Sandra Cann	Owner
2377	epsilon    	Steven Doerfler	Owner
2383	eqlplus    	Robert Adkins	Owner
2384	ede    	Dejan Lekic	Owner
2384	ede    	Sanel Z.	developer
2387	erc    	delYsid	Owner
2389	erikyyyphone    	erikyyy	Owner
2390	erlang    	imipak	Project Manager
2393	erwin    	adrian	Owner
2395	escher    	Stephen Tse	Owner
2395	escher    	Roman Kennke	admin
2396	esearch    	Sandra Cann	Owner
2399	esm    	Peter Todd	Owner
2401	esound    	Frederic Crozat	Owner
2407	eddietool    	Chris Miles	Owner
2409	etach    	J Rulnick	Owner
2410	eirc    	Javier Kohen	Owner
2411	eterm    	Michael Jennings (KainX)	Owner
2415	ether1394    	Franck Bonin	Owner
2416	ether2dns    	-is	Owner
2417	etherape    	jtoledo	Owner
2417	etherape    	bc	admin
2418	etherboot    	Marty Connor	Owner
2419	wireshark    	Gerald Combs	Owner
2420	etherealrealms    	Martin Foster	Owner
2422	etherdivert    	Benoit LOCHER	Owner
2424	ethernettapdriver    	Maksim Yevmenkin	Owner
2429	etktab    	Jason Sonnenschein	Owner
2432	ettercap    	ALoR	Owner
2432	ettercap    	J0hnnyBrav0	developer
2434	eud2mbox    	Jon Miner	Owner
2439	europa    	Alex Nicolaou	Owner
2441	evas    	The Rasterman	Owner
2442	evbu    	Andrew Sterian	Owner
2445	eventmonitorproject    	Juan M. Casillas	Owner
2446	everyauction    	Matt Hahnfeld	Owner
2448	everybuddyjava    	Chris Carlin	Owner
2449	everychat    	Matt Hahnfeld	Owner
2451	evilwm    	Ciaran Anscomb	Owner
2454	ex11    	Mickael Remond	Owner
2466	exim    	Philip Hazel	Owner
2473	exmms    	boris	Owner
2474	expat    	Sebastian Pipping	Owner
2476	expect    	Don Libes	Owner
2477	expertguide    	Dave Pearson	Owner
2480	explore2fs    	John Newbigin	Owner
2481	exportsql    	Dobrica Pavlinusic	Owner
2484	expressoframework    	Sandra Cann	Owner
2490	ext2resize    	Lennert Buytenhek	Owner
2491	ext3    	Stephen Tweedie	Owner
2492	extace    	Dave J. Andruczyk	Owner
2493	posixaclsforlinux    	Andreas Grünbacher	Owner
2501	extsub    	RiscTaker	Owner
2502	exuberantctags    	Darren Hiebert	Owner
2503	exult    	JSF	Owner
2516	ez-publish    	Nicolas Pastorino	Project Admin
2516	ez-publish    	eZ Systems	Owner
2525	ezimail    	Tim Martin	Owner
2530	ezmlm-web    	Lars	Owner
2531	eznet    	D. Richard Hipp	Owner
2532	ezrpm    	Warren E. Downs	Owner
2538	fcalc    	Warren Young	Owner
2539	mp3riot    	nikolei	Owner
2540	f2py    	Pearu Peterson	Owner
2541	f2w    	scav	Owner
2544	fachodacomplex    	rixed	Owner
2550	fakeidentd    	Tomi Ollila	Owner
2554	fakeroot    	CA	Owner
2559	fampp    	Ben Martin	Owner
2560	fame    	Vivien Chappelier	Owner
2562	fancybeep    	Jason F. McBrayer	Owner
2567	efaq    	Sandra Cann	Owner
2569	faqomatic    	Ask Bjørn Hansen	Owner
2572	faqbuilder    	Jerronimo	Owner
2577	flex    	Will Estes	Owner
2578	flfm    	oksid	Owner
2583	fastjar    	Bryan Burns	Owner
2587	fasttemplate_php3    	GraFX	Owner
2590	favnuts    	Darren	Owner
2591	fax2send    	Andy Beezer	Owner
2598	fbgetty    	Yann (Meuh!) Droneaud	Owner
2599	fbi    	Gerd Knorr	Owner
2606	fbuilder    	InnerTek Software	Owner
2607	fbuilderplus    	InnerTek Software	Owner
2608	fbv    	Tomasz Sterna	Owner
2608	fbv    	mteg	coOwner
2615	fcluster    	InnerTek Software	Owner
2618	fcron    	Thibault Godouet	Owner
2620	fdlinux    	Adam Dosch	Owner
2625	fdupes    	Adrian Lopez	Owner
2626	fdutils    	Alain	Owner
2629	feh    	derf	Project Manager
2630	femfind    	Martin Richtarsky	Owner
2632	ferm    	sofar	Owner
2632	ferm    	Max Kellermann	admin
2635	fetchmail    	Matthias Andree	Owner
2638	ff4l    	C-JiPH	Owner
2640	ffingerd    	Felix von Leitner	Owner
2641	fftw    	Steven G. Johnson	Owner
2642	fget    	Felix von Leitner	Owner
2643	fgetty    	Felix von Leitner	Owner
2645	fiasco    	Michael Hohmuth	Owner
2647	ficl    	john sadler	Owner
2648	fidelio    	Bassoukos Tassos	Owner
2650	fidogate    	Martin Junius	Owner
2655	figurine    	John Levon	Owner
2657	file    	Christos Zoulas	Owner
2657	file    	Reuben Thomas	Delegate
2657	file    	Moritz Barsnick	Delegate
2658	filecheckdaemon    	Glen Wiley	Owner
2669	filepp    	Darren Miller	Owner
2673	filesystemshowto    	Martin Hinner	Owner
2674	filetraq    	Jeremy Weatherford	Owner
2676	filler    	Friendless	Owner
2677	fillrio_sh    	Daniel	Owner
2678	filterproxy    	Bob McElrath	Owner
2681	financequote    	Paul Fenwick	Owner
2686	findhosts    	Leif Sawyer	Owner
2687	findimagedupes    	raindog2	Owner
2690	find_duplicates    	Fredrik Hubinette	Owner
2692	fingerdaemonuserconfigurable    	Robert Trebula	Owner
2693	fingerd    	Greg A. Woods	Owner
2695	fink    	Max Horn	Owner
2695	fink    	dmalloc	PR dude
2698	firegnome    	Bart Trojanowski	Owner
2703	fireparse    	Aaron D. Marasco	Owner
2706	firestarter    	Tomas Junnonen	Owner
2710	fwbuilder    	Vadim Kurland	Owner
2711	firelogd    	Ian Jones	Owner
2719	fistgen    	Erez Zadok	Owner
2720	five    	Dylan X. Kelly	Owner
2724	fixhtml    	Raster	Owner
2725	fixmp3    	Afra Ahmad	Owner
2726	fk    	Matthew Kirkwood	Owner
2727	flac    	Josh Coalson	Owner
2737	flc    	Dirk	Owner
2739	flex_rb    	pts	Owner
2743	flightgear    	Curt Olson	Owner
2744	flightpath    	Julian	Owner
2746	flipit    	Matt Armstrong	Owner
2747	fli4l    	Tobias Gruetzmacher	Owner
2749	floppyfw    	Thomas ez Lundquist	Owner
2750	flounder    	Edward Vigmond	Owner
2751	flow    	Mark B. Allan	Owner
2756	fls    	Dave Dunkin	Owner
2758	fltk    	Michael Sweet	Owner
2760	fluidstreamingserver    	lasa	Owner
2761	flux    	Hans Petter Jansson	Owner
2762	flwm    	Bill Spitzak	Owner
2765	flystats    	CRESTO Sylvain	Owner
2767	fm    	Geert Bevin	Owner
2768	fm2html    	Satya	Owner
2772	fmio    	jumbo	Owner
2774	fmscore    	Adam Spiers	Owner
2774	fmscore    	Adam J. Foxson	Developer
2778	fnsam    	Peter Kleiweg	Owner
2780	foks    	Gilbert Roulot	Owner
2783	fontprint    	Vince Weaver	Owner
2788	foodock    	pepper	Owner
2789	fookb    	pepper	Owner
2791	fop    	Christian Geisert	Owner
2791	fop    	Jeremias Maerki	Owner
2792	for2html    	Joachim Wuttke	Owner
2793	for2latex    	pilarin	Owner
2797	fem    	CRRJohnson	Owner
2799	format_html    	mulot	Owner
2801	formmagick    	Alexandr Ciornii	Owner
2806	fortune-fgump    	Andreas Gohr	Owner
2811	fortune-simpsons-chalkboard    	Andreas Gohr	Owner
2812	fortune-starwars    	Andreas Gohr	Owner
2813	fortune-xfiles    	Andreas Gohr	Owner
2819	fox    	jeroen	Owner
2820	foxcontrol    	j_a_r	Owner
2821	foxcontrol-desktop    	j_a_r	Owner
2822	foxman    	j_a_r	Owner
2824	fphdb    	Aron Rubin	Owner
2825	fping    	David Schweikert	Project Manager
2826	fpl    	Daniel Stenberg	Owner
2827	fplan    	John C. Peterson	Owner
2828	fpseclone    	Mrs. Brisby	Owner
2832	frazierwall    	Ken Frazier	Owner
2835	free    	Jason Kitcat	Owner
2838	fpc    	Peter Vreman	Owner
2840	freereign    	Alex Taylor	Owner
2847	freebirth    	Antoine Mathys	Owner
2851	freecellsolver    	Shlomi Fish	Owner
2852	freecgi    	Alex Chachanashvili	Owner
2853	freecheck    	Eric Sandeen	Owner
2854	freeciv    	freeciv	Owner
2859	freedraft    	cliff	Owner
2866	freemarker    	Attila Szegedi	Co-admin
2866	freemarker    	Jonathan Revusky	Co-admin
2866	freemarker    	Dániel Dékány	Co-admin
2869	freemed-yirc    	Joe Thielen	Owner
2870	freemind    	linux	Owner
2871	freenet    	Ian Clarke	Owner
2875	freepository    	John Minnihan	Owner
2877	freeswan-wbm    	Tim Niemueller	Owner
2878	freesci    	Christoph Reichenbach	Owner
2879	freeside    	ivan	Owner
2883	freetds    	Brian Bruns	Owner
2883	freetds    	James K. Lowden	Release Manager
2887	vt    	Tuxsoft	Owner
2891	freewrl    	John A. Stewart (CRC Canada)	Owner
2901	freshmeatgrinder    	Evelyn Mitchell	Owner
2902	freshupdate    	whoo	Owner
2903	fretscale    	gurensan	Owner
2904	frgpasswd    	Knut Grahlmann	Owner
2905	fribidi    	Roozbeh Pournader	Owner
2906	frink    	Lindsay F. Marshall	Owner
2907	frodo    	Christian Bauer	Owner
2911	frost    	Julian v. Bock	Owner
2912	frotz    	Dave	Owner
2913	frox    	James Hollingshead	Owner
2916	fscktris    	John Levon	Owner
2919	fsh    	Per Cederqvist	Owner
2920	fslint    	pixelbeat	Owner
2922	fsql    	Frank Fejes	Owner
2925	fsv    	iSKUNK!	Owner
2926	fsviewer    	Guido Scholz	Owner
2938	ftpcopy    	Uwe Ohse	Owner
2944	ftpproxy    	asg	Owner
2947	ftpup    	Jens Nestel	Owner
2950	ftree    	Clive Stubbings	Owner
2951	ftwalk    	Tom Hull	Owner
2953	fugu    	Tessa Lau	Owner
2959	fgrep    	ByteOwl	Owner
2969	future    	Ian Woollard	Owner
2971	wcntalk    	Peter Falkenberg Brown	Owner
2972	futuresqlwebdatabaseadministrationtool    	Peter Falkenberg Brown	Owner
2974	fvwm    	Dan Espen	Owner
2975	fvwmthemes    	Mikhael Goikhman	Owner
2977	fvwmpartition    	baboon	Owner
2987	fwlogwatch    	Boris Wesslowski	Owner
2989	fwup    	raf	Owner
2992	fxpy    	Lyle Johnson	Owner
2995	g-kermit    	Frank da Cruz	Owner
2996	g-page    	Hiro Protagonist	Owner
2998	g2    	Ljubomir Milanovic	Owner
2999	g2100config    	bduke	Owner
3004	g3data    	Jonas Frantz	Owner
3005	g3dav    	dav coleman	Owner
3008	g3vga    	mitchd	Owner
3009	gabber    	Julian Missig	Owner
3011	gaby    	Frederic Peters	Owner
3018	gag    	Raster	Owner
3020	pidgin    	Mark Doliner	Developer
3020	pidgin    	Sean Egan	Owner
3022	galan    	Tony Garnock-Jones	Owner
3023	galaxis    	Eric S. Raymond	Owner
3026	gale    	Dan Egnor	Owner
3027	galeon    	yaneti	Admin
3030	gcp    	Hendrik Lipka	Owner
3031	gameboydevelopmentkit    	Michael Hope	Owner
3033	srvx    	def	Owner
3033	srvx    	Entrope	Developer
3033	srvx    	Zoot	Developer
3038	gammapatrol    	Benjamin Niemann	Owner
3040	gamp    	Russ Burdick	Owner
3042	gant    	Carlo Perassi	Owner
3043	ganttchartgenerator    	Glen Stewart	Owner
3044	ganymede    	Jonathan Abbey	Owner
3052	gasp    	Laurent Riesterer	Owner
3054	mergeant    	vivien malerba	Owner
3058	gato    	A.L.Delgado	Owner
3066	gbeep    	Christian W. Zuckschwerdt	Owner
3067	gbeta    	Erik Ernst	Owner
3069	gbiff    	Nicolas Rougier	Owner
3072	gbonds    	Jim Evins	Owner
3073	gbook_cgi    	Patrick	Owner
3075	gbootroot    	Jonathan Rosenbaum	Owner
3076	gbox_applet    	Andreas Büsching	Owner
3077	gbrctl    	Kristian Rietveld	Owner
3078	gbuffy    	Brandon Long	Owner
3079	gbuild    	Stephen Rust	Owner
3081	pygcache    	abo	Owner
3087	gcbttv    	suleyman gulsuner	Owner
3089	cgram    	Monty Zukowski	Owner
3093	gcdb    	gphat	Owner
3095	gchartman    	Mark McClellan	Owner
3098	gclipper    	Geert Bevin	Owner
3099	gco    	Mads Villadsen	Owner
3101	gcombust    	Jonas Munsin	Owner
